first played, last played, playtime/mins, money,jrmcStrI,jrmcDexI,jrmcCnsI,jrmcWilI,jrmcIntI,jrmcCncI
1671598513283,1671604428417,115277,0.0,28,21,12,16,10,8
1662337225735,1662388666886,147193,0.0,30,10,10,15,10,5
1650155849991,1650681052375,41210,0.0,20,13,11,17,5,5
1624487347418,1670085223622,7124403,83.00,247,384,272,79,700,210
1661480414797,1661481572596,22966,0,15,10,10,15,5,5
1674091055634,1674091715036,12940,0,15,10,10,15,5,5
1627847760284,1650151015358,1081112,0.0,40,26,16,22,29,12
1671550643286,1687701336888,75850603,15148.17,27000,40000,54000,1000,8000,30000
1661475924156,1661917343880,479911,0.0,30,21,13,21,36,12
1673985050072,1686131154857,374299,2.865588390373622432,15,10,10,15,160,5
1664103157061,1664457044557,1346593,1528.0,200,200,250,15,135,200
1631752828157,1688559643419,1132538,0.0,65,31,34,20,40,10
1657834629528,1658411873935,1620660,139.0,298,100,171,10,250,21
1654150582959,1672019109003,3251013,11748.250,220,250,210,30,280,120
1511119389915,1683490267237,20394851,47088.285,6340,7665,8045,15,350,1321
1665851836652,1665853579615,34760,0,15,10,10,15,5,5
1657986588628,1657986707933,2072,0,15,10,10,15,5,5
1614697069532,1655716162881,1597283,0,70,70,58,20,71,15
1649469892367,1679339881257,3045431,286.0,355,106,214,27,271,120
1662253854339,1662256642191,55054,0,15,10,10,15,5,5
1674508669856,1674510040663,26249,0,15,10,10,15,5,5
1585265849720,1681691937886,31474658,149.06,12000,12000,19800,15,4600,6000
1671590005909,1671590703432,8564,0,15,10,10,15,5,5
1674420740885,1674427046561,125569,0.0,29,14,17,20,8,8
1659984970992,1660126360832,204580,0.0,15,10,10,15,5,5
1513291491338,1686891246791,48990872,3655550.98334150172104,90000,50000,59000,10,8140,10000
1657830603108,1657831665211,20641,0,15,10,10,15,5,5
1671523932171,1671524351675,7644,0,15,10,10,15,5,5
1681038954954,1681047303010,28583,0,22,10,10,15,5,5
1679166215864,1683245372144,8348986,51566.54,1131,1124,1129,15,410,539
1663908547329,1665971706750,199334,0.0,21,30,12,15,5,9
1657319205519,1657319932150,12116,0,10,10,10,10,10,10
1657403933062,1657415686730,229307,13587.99,100,100,100,175,212,175
1663261190199,1688832682484,37441,0.0,11,10,10,15,10,5
1655436250587,1684431135699,2400262,84.10,330,200,350,15,300,100
1680296284497,1680981145004,2935300,780.952436054322464,300,120,373,19,135,35
1632195565471,1659739091101,201613,0.0,15,10,10,15,5,5
1673463421715,1676381674292,12857,0,15,10,10,15,5,5
1651713934403,1652134955218,31763,0,15,10,10,15,5,5
1681420736477,1681422829197,34423,0,10,10,10,15,10,5
1662247510759,1688164101637,49750111,232765736.0000006899999999999,17800,23800,29000,215,4000,12100
1686398357105,1688381909766,243162,0.0,70,70,80,15,50,11
1681028428703,1681029622502,23269,0,17,10,10,15,5,5
1682230870887,1682794250701,457341,3337.0,60,68,68,10,35,34
1682519473802,1689169853717,25541456,95112.16,4400,3000,4400,30,760,3000
1621001971693,1664385404310,318528,0.0,19,14,12,20,19,8
1670111633381,1670290391530,623887,0.0,12,12,15,10,14,12
1684055124952,1684057496169,46677,0.0,31,10,17,15,9,5
1659721917420,1673887586912,17943,0,15,10,10,15,5,5
1672609822123,1685741914588,6750982,21544.0,1009,1009,1009,15,180,1009
1658467737026,1658954186486,65674,0.0,11,10,10,15,10,5
1570267053039,1684613598091,88117659,179055.2408208647570746,17153,28433,26415,100,3175,16575
1634012940938,1688285762533,307327,0.0,60,40,40,10,25,60
1677385700888,1681526104657,3880125,1252.11,2587,10,865,16,335,10
1674502124302,1674504010357,37555,0.0,15,10,10,15,30,5
1681733845055,1682272370088,740781,0.0,45,11,15,17,57,15
1673488513254,1673815476458,248655,0.0,20,28,21,15,25,10
1624663818572,1689169853723,22684670,450741.5,20600,20600,31200,15,3000,10400
1657931150820,1657933531314,45025,0,14,5,15,10,10,15
1548097645768,1650315206756,13404154,0.00,260,250,250,120,390,150
1629886300080,1681555710571,1201920,0.0,13,10,10,15,10,5
1668545724863,1668546026331,5241,0,10,10,10,15,10,5
1679949731486,1679956296480,319383,0.0,25,20,15,20,5,5
1662139326197,1662140486990,22701,0,15,10,10,15,5,5
1650034034194,1650040657393,35222,0.0,10,10,10,15,10,5
1635238261625,1688205186397,33925120,137139.34,33000,33000,33310,10,4000,13000
1653405202336,1655594973266,167210,0.0,32,9,15,14,9,15
1660699279759,1660701365007,41367,0.0,10,10,10,10,10,10
1649026691444,1649289497236,625404,31.75,35,30,10,15,5,5
1680406279275,1680408135485,35422,0,10,10,10,15,10,5
1657170419282,1677877129902,91397,0.0,20,10,19,15,10,5
1677314342582,1677894193456,125549,0.0,36,10,17,15,11,5
1658811308584,1658812347007,20065,0,15,10,10,15,5,5
1659473403701,1679073234336,550183,0.0,24,17,23,15,15,13
1689082261676,1689090197072,157751,0.0,14,10,13,14,20,18
1661194967180,1661196227411,17985,0,15,10,10,15,5,5
1640335372385,1655300371348,5930858,0.0,351,400,220,26,385,157
1665408021198,1665438706634,550883,0.0,76,49,32,29,83,16
1653473805993,1653475530093,34066,0.0,15,10,10,15,5,6
1596524179068,1670151571574,4019822,993.4497087200196053,1476,1475,1475,19,295,655
1646439976761,1648792834648,951251,39.0,31,25,30,20,40,20
1666635004819,1666637416780,2443266,0.0,15,10,10,15,5,5
1650021008939,1650022187488,23242,0,14,10,10,15,10,5
1680382740608,1680384471422,34401,0,15,10,10,15,5,5
1664953294963,1664953883226,11688,0,15,10,10,15,5,5
1664756783717,1664758068378,25543,0,10,10,10,15,10,5
1659402732530,1662757196495,484739,299.0,75,57,51,15,55,5
1681425112753,1683279511801,4081435,3656.271410928962114,1300,1300,2400,11,520,200
1644204940399,1655440451717,2689920,15762.465,119,112,153,74,230,86
1630770722876,1684226915560,13156316,20291.085,5400,7001,6300,10,800,1401
1656974385805,1656975448259,21102,0,10,10,10,15,10,5
1652482311710,1652541368622,323044,0.0,10,10,10,10,10,10
1669580819472,1679964437278,23822,0,18,13,10,15,10,5
1674232958007,1674233122149,2988,0,10,10,10,10,10,10
1654284428158,1655930490681,90518,0.0,23,10,10,15,7,7
1668230524719,1672895479559,455443,0.0,30,20,21,15,10,20
1586747386111,1686938427366,60759635,3650.510,9200,9000,15590,30,3010,5370
1650733378893,1651329858572,363749,0.0,40,23,10,20,56,10
1655427694812,1655432985640,30957,0,15,10,10,15,5,5
1683340201544,1683340440234,122286,0,15,10,10,15,5,5
1669085501706,1669091306205,23210,0,10,10,10,15,10,5
1661792396628,1661793311924,18145,0,10,10,10,15,10,5
1641326528375,1667011386736,139588,0.0,15,10,10,20,10,9
1653474483546,1653476545427,38580,0,15,10,10,15,5,5
1648801025869,1651847901349,2050150,9511.315,96,45,70,21,170,61
1676928062184,1682386752070,2554989,29.00,390,265,240,35,176,28
1652028839640,1685890094307,242949,0.0,20,16,30,15,10,5
1683512383723,1683582057459,373532,42.98,18,17,12,7,14,10
1679859430655,1679863282398,67584,0.0,15,11,10,15,7,5
1576581825433,1680309774086,72426506,17023.00000000,44000,30000,37000,35,750,4000
1659629668680,1659629922682,4986,0,15,10,10,15,5,5
1662136162013,1662136748118,13852560,0,10,10,10,15,10,5
1659100399236,1659103123668,53892,0.0,10,10,10,15,15,8
1662590378144,1662670513925,124309,0.0,15,10,10,30,24,6
1688252546888,1688268848576,82052,0.0,25,15,20,7,40,10
1657750808138,1657751412257,11811,0,10,5,15,10,5,15
1685759205773,1686964810451,1809846,1124.0,105,222,171,45,423,134
1685052115127,1688069976939,889125,10.014,50,20,21,27,47,12
1586254263700,1689089745598,29950227,559431.9200,30000,24000,24000,10,4000,5900
1684091517964,1684662797974,463347,273.0,47,13,34,17,75,14
1681378763739,1681393446309,264752,95.050,35,10,30,15,52,20
1674433965144,1674439118367,101745,0.0,40,7,24,10,6,18
1657526940033,1657528225237,25522,0.0,15,10,10,15,5,5
1654773631297,1666367993709,10839002,1151.0,1258,176,1102,17,435,200
1664976097908,1664977665308,31076,0.0,15,10,10,15,5,5
1676170349090,1676955230343,640236,0.0,200,100,180,40,115,25
1664981052085,1664982395655,17641,0,15,10,10,15,5,5
1660154364875,1680898731357,221548,0.0,18,10,23,15,14,17
1678828174363,1678829756124,30329,0.0,17,11,15,14,5,15
1672445758299,1686551293461,3654227,11724.55,5,82,127,295,150,285
1663522332025,1664595882260,1798490,3056.5,200,230,301,15,270,100
1478394710209,1688398273589,87016158,13895.450,30000,40000,50000,1000,9400,22500
1664785935058,1664856213307,201232,0,12,10,10,15,15,7
1669866544082,1669866963812,7999,0.0,15,10,10,15,5,5
1672055556155,1672056183244,12278,0.0,15,10,10,15,5,5
1688494023531,1688503967716,128042,0.0,30,18,23,19,15,10
1675703776786,1684062549621,4053410,0.0,296,84,294,42,260,60
1656615676496,1656616161401,8496,0,15,10,10,15,5,5
1614199164356,1664122375910,9899960,47706.520,36,25,29,15,24,21
1672286799070,1672460778400,116772,0.0,24,17,21,12,15,11
1679162366665,1679986862062,1742707,7130.96,53,35,49,15,125,53
1641894725235,1652007862512,489006,0.0,54,35,38,15,15,10
1557601809973,1675714445333,115556,5354.1206825382590489,197,181,361,15,190,110
1661317303097,1661320455498,62205,0,10,5,15,10,5,15
1651507325126,1651508782273,28485,0,10,12,10,15,10,5
1653587702375,1653693625315,13146,0,10,5,15,10,5,15
1591420268259,1689152307534,44280702,10242334.80291,52000,65000,52000,10,8100,27000
1658238882725,1658239551932,13023,0,10,10,10,15,10,5
1686713727016,1686714315777,11620,0,15,10,10,15,5,5
1665536588549,1675260578650,32519786,11680.370,2040,400,1000,20,630,300
1682689437169,1682690452594,124592,0,18,12,10,16,6,8
1679653266451,1679653355448,1719,0,15,10,10,15,5,5
1684806460088,1684808994605,50044,0.0,12,11,11,15,16,5
1653943615546,1666793861535,40257,0,10,10,10,15,10,5
1654211894084,1654706709033,1060890,2944.5,40,50,40,20,50,10
1686384755183,1689169853724,24123866,3098338.4970354324410,3870,3110,4190,5567,2011,3652
1679015110224,1679017433063,45346,0.0,10,5,15,10,5,15
1669497639481,1677078786006,3133385,733.7959951036241244,3000,540,3000,15,615,500
1660342456448,1683064457962,2359511,789.05,83,66,59,64,190,150
1671321419946,1671510694292,7438143,8072.0,40,80,20,15,75,5
1657991277395,1673701947018,1592877,0.0,61,62,81,31,115,31
1661005170316,1661006967366,35362,0,20,10,10,15,5,5
1589934948779,1665624750836,13860130,889.2093742326896192,600,200,400,100,320,200
1637591392028,1656794549306,546488,0,43,17,30,17,70,9
1637173710321,1687733984200,69686213,134336.0,30008,15036,31568,10,3855,13963
1632079438889,1674513466120,569332,0.0,21,31,10,16,24,7
1663719791685,1663721612801,33363,0,15,10,10,15,7,5
1658330024764,1658330427138,7651,0,10,10,10,15,10,5
1644962401218,1654704384027,36501,0.0,15,10,10,15,5,5
1585005933589,1689128770459,111545842,8035.60,4300,210,1400,35,605,525
1578832305215,1653220217886,3259659,0,488,124,949,15,284,123
1661547552304,1688514416700,2634596,611.85,2630,2630,2555,1000,1300,1025
1661050905948,1661052565423,31793,0.0,15,10,10,15,5,5
1653359811730,1653361044086,22796,0,24,10,14,15,5,5
1641606807767,1685072105682,15764191,33.0,800,110,800,10,205,200
1656270088684,1656270550193,8825,0,10,10,10,15,10,5
1663778650829,1681434202142,17283,0.0,10,10,10,15,10,5
1660506483701,1661441392365,20054,0,10,5,15,10,5,15
1659122579716,1659132147915,122580,0,10,10,10,15,10,5
1667765879291,1667769551511,70832,0.0,10,10,10,15,10,9
1667058175942,1687797058849,159480,55.0,15,14,10,15,20,11
1662470860446,1662472406171,30797,0,10,5,15,10,5,15
1648956126331,1649117478285,48018,0.0,24,11,14,15,8,5
1686763492031,1687688305693,1508780,298.0,46,36,25,23,120,14
1626317114858,1670982050353,7207369,699.075,123,168,57,25,130,99
1653855003782,1654167904399,554928,0.0,64,28,16,19,11,11
1685463196697,1685465691938,49797,0.0,16,10,10,15,5,10
1670614418309,1670707644701,285471,0.0,35,35,36,10,115,15
1672092333349,1672092947864,11843,0,10,10,10,15,10,5
1674610254944,1677100167374,18927,0.0,10,10,10,15,10,5
1631583341230,1648815658587,50944,0,25,10,10,15,5,5
1665251318664,1665251615227,5900,0,10,10,10,15,10,5
1661737206022,1661918133419,1525673,31494.0,101,101,140,15,155,36
1662190429036,1662192154872,28388,0.0,15,10,10,15,5,5
1638759827723,1688680144453,13248548,34993.800,2610,70,1000,150,345,300
1655077054360,1655142419915,164575,0.0,28,15,13,19,28,8
1670101273894,1680917612495,2375180,66.0,51,33,28,16,37,10
1659636702930,1659639378242,30088,0.0,12,10,10,10,10,10
1635364482284,1650942471316,106118,0,26,10,15,15,6,5
1665751951798,1665752420118,9258,0,10,5,15,10,5,15
1649529320944,1655916147038,79222,0.0,15,10,10,15,5,5
1661552753797,1661555407684,25597,0,15,10,10,15,5,5
1635664356746,1686899397157,2831336,482.0,56,105,16,15,165,51
1650349223404,1678592301206,1614298,4655.55,15,10,10,15,5,5
1678134497856,1678147836045,12325,0,15,10,10,15,5,5
1659782635718,1659784007028,26682,0.0,17,11,10,17,7,7
1662083815830,1662288101453,578888,727.00,40,25,40,20,60,25
1670181996766,1670183237234,22798,0.0,10,10,10,15,10,5
1658784151214,1688721339392,28135899,14345.0,1420,645,1220,272,522,410
1638919074048,1663109222652,1015245,1498.0,18,7,19,17,10,23
1655837354062,1655838545004,23308,0.0,15,10,10,15,5,5
1666355080534,1666356602558,29896,0.0,10,5,15,15,6,15
1673488411211,1673489148603,14580,0,16,10,10,15,5,5
1650728434629,1659948393090,1085440,583.75,85,79,60,15,120,34
1663600730383,1663961751666,870751,550.0,153,101,101,10,100,40
1547796566714,1678543243612,9592879,0.0,350,350,400,500,400,500
1638996693696,1669231454439,1604164,0E-10,24,20,53,16,36,6
1661019430294,1661708701956,158772,0,35,25,28,21,70,12
1673194965897,1673200049102,97045,0.0,43,15,15,15,13,5
1665065854479,1689089127899,69818162,2665971.4701,40000,42000,47000,1055,9000,15000
1643652434427,1687993030124,54366636,44386.9692065322781,31000,21000,36000,32,5000,10000
1687649731567,1687651292582,31121,0,15,10,11,15,14,10
1682200085891,1682201372572,25544,0.0,15,10,10,15,5,5
1657098491699,1657100598584,22476,0,18,11,10,15,10,8
1681682704675,1681683416933,12968,0,15,10,10,15,5,5
1655727773322,1658145937804,984932,3286.0,144,90,39,15,146,26
1655454561187,1670211627987,60487,0.0,14,9,15,14,5,15
1668651216158,1668657753512,112486,0.0,12,9,15,10,5,15
1562713923705,1687716021951,139389568,6083.53600000001,47000,50000,90000,5000,10000,25000
1684345772270,1684347811546,29775,0.0,16,12,10,15,5,5
1655368190901,1655370248824,38079,0,10,10,10,15,10,5
1659555774276,1684814794002,10686714,4203.98,1840,1165,1225,61,447,573
1663605247281,1665778168722,107785,0.0,15,10,10,15,25,5
1675244962217,1688129503506,164058,0.0,25,20,20,10,10,10
1661358158411,1661445852987,584556,0.0,76,21,24,20,78,9
1576979333118,1689032207566,90637613,2990141.230,10,10000,16000,33000,13950,21000
1687817672393,1687818781236,21336,0,15,10,10,15,5,5
1664723208716,1664878496297,335202,984.0,65,20,20,15,25,10
1654039933501,1670694769948,4010988,871.000,600,300,880,20,370,200
1593571328351,1655938326513,4882482,265.35,40,36,20,15,25,8
1637418979357,1689169853731,45500110,114592.67416397919685,16396,16396,16424,1575,1572,4183
1637179731611,1659911932577,3966697,279.0,477,150,435,81,306,130
1664923839385,1667353125214,1273993,50.0,360,180,150,10,200,35
1619734667162,1689169853718,12549653,87.2866391179726777,255,250,150,15,171,125
1681240485369,1681659371018,399735,0.0,100,30,40,15,100,50
1635638329583,1677633093411,992926,6963.98,34,34,45,20,30,10
1670344135192,1670812403077,1308636,0.0,80,80,80,30,80,80
1668609100360,1683299812228,112403,0.0,29,17,10,15,5,5
1650101809480,1650481381017,1053000,3972.705,50,40,50,40,120,50
1671814147061,1674404015185,222748,0.0,40,20,13,15,26,5
1642892836786,1674254041286,1073240,0.0,133,60,45,32,46,23
1663660743251,1688028267164,535622,0.0,42,29,10,15,15,5
1682524116745,1682727218854,211087,6.0,18,10,10,17,14,5
1683621727485,1689153227266,17719424,8910.680,6240,8014,6200,65,890,1525
1616270545595,1657254635082,117746,0,17,12,12,17,18,9
1661359844650,1661361726014,37132,0.0,15,10,10,17,5,8
1651177593028,1661619222749,2556768,539.0,300,100,210,24,200,100
1580505498330,1683278377753,4949185,973.5,1600,1200,900,15,460,200
1665351864612,1665352806793,18249,0,15,10,10,15,5,5
1663276083947,1663571742234,959743,2385.0,10,15,50,90,90,50
1653718686527,1653719143089,8670,0,15,10,10,15,5,5
1643330076244,1667308429677,7001173,49096.625,120,400,190,16,195,74
1653518777302,1676385652053,30141,0,16,11,11,16,6,6
1662691981605,1662692215856,3492,0,15,10,10,15,5,5
1685803121766,1688337325786,4824522,1385.760021667489459,373,513,675,45,160,46
1651892389823,1652583451053,1609607,5671.10,70,40,50,15,115,50
1661413396002,1661414202991,15805,0,11,10,10,15,10,5
1652579908664,1653412030254,977197,392.75,60,60,75,20,88,30
1681240466301,1681243880859,65827,0.0,15,10,10,15,5,5
1664519053456,1667010839183,424811,0.0,20,20,21,20,34,10
1662266911691,1662268407804,28452,0.0,21,5,21,10,5,15
1662034577282,1662036578470,38648,0.0,15,5,15,10,9,15
1652841211704,1652844877701,73053,0,22,20,16,15,35,15
1683923680937,1683942741441,21276548,388350.176,15,10,10,15,5,5
1666412444259,1666414188373,30836,0,15,10,10,15,5,5
1661079333162,1661456031159,35690,0,10,5,15,10,5,15
1639369340003,1651630121822,1802096,12017.0,104,26,92,14,72,50
1650330687127,1651095101347,596234,1349.5,50,50,50,20,78,30
1592712726325,1657263567453,136124,0,50,14,17,15,10,5
1663482679853,1663500278331,233578,0.0,17,15,13,15,18,10
1562439990995,1671307924515,740956,0.0,8297,5000,6418,102,1203,3380
1664396217597,1664398029401,24439,0,15,10,10,15,5,5
1673863787745,1673864773162,19072,0,15,10,10,15,5,5
1661288891593,1663107287016,15551423,126265.99,1450,1450,1450,600,460,780
1523720287718,1658914622191,8060714,8.5,320,315,421,30,405,129
1663576800196,1673316202672,336397,0.0,51,30,12,15,13,5
1674370760611,1674531243499,156376,0.0,27,15,25,10,35,15
1637178790968,1669064832341,4955975,0.595,80,30,80,15,120,30
1625910837532,1659503546592,1351383,9365.69,94,89,89,23,107,17
1661656193844,1661789310222,578708,0,15,5,15,11,10,15
1618045142181,1650587641032,23291392,5054.77,10000,10000,10000,10,1800,5000
1671673426401,1671673553532,2274,0,10,10,10,15,10,5
1613969254803,1687717220318,34932499,2031199.135,40000,100000,53900,900,2200,26000
1650380019893,1650381193800,23324,0.0,15,10,10,15,5,5
1662590146315,1662590728342,8646,0,15,10,10,15,5,5
1663992474916,1666671679548,7661247,3793.0,20,20,19,15,50,10
1684113261992,1686961583025,6453453,2158.5,839,325,1404,50,485,325
1588690630252,1655420012196,225020,0.0,120,41,127,33,197,69
1653606654312,1653607723469,11666,0,10,10,10,15,10,5
1613855257859,1652644493151,1886312,0.0,91,97,44,15,76,38
1665361457016,1674084045406,13410566,142.74,24,13,15,15,14,5
1668036126443,1670784560848,7387,0,15,10,10,15,5,5
1619371011726,1651867498309,2160705,0,108,105,105,15,75,30
1628470277069,1651463457046,297369,0.0,18,10,16,15,15,7
1668007650151,1680576171357,10813551,43956.39,2700,1250,2500,40,330,300
1661625526147,1661636318912,188064,0.0,18,10,10,16,20,5
1659123025419,1659128178669,100255,0.0,15,10,10,15,5,5
1628701873672,1648953939447,7906,0,15,10,10,15,5,5
1688480002899,1689088079456,448261,3046.0,122,225,225,10,1010,110
1649417873537,1649572806101,291634,0.0,30,30,20,15,25,15
1656124782546,1656492982845,786209,155.0,52,24,36,15,82,5
1671792870538,1671803538103,72533,0.0,15,10,10,15,23,5
1642328445984,1656390068245,34832029,197436.64,4700,4100,4500,20,814,1110
1648839389519,1681942805157,1611172,273.75,150,150,150,15,100,101
1674200450067,1674290695917,819673,23.0,30,20,10,31,40,20
1659176955827,1659350859362,44411,0.0,13,10,11,15,15,5
1669629715095,1670394693054,744708,4.008929212795421164,110,50,120,15,30,11
1670896679418,1671160925660,48514,0,17,10,10,15,5,5
1687732740125,1687737224396,89072,0.0,11,10,10,15,11,5
1687730276065,1687732314988,40641,0,10,10,10,10,10,10
1502330260017,1685424160143,8153687,652371.36,2000,10000,46000,46000,3575,47000
1686339399354,1686946337720,1074149,1039.5,103,49,63,21,110,25
1635056290376,1655051326187,155127,0,26,17,34,19,27,21
1650737892709,1683413652579,12170527,21399.0,17000,20000,20000,10,1975,4000
1661477925040,1666391724907,13249,0,15,10,10,15,5,5
1652315641960,1652318403065,54143,0.0,15,10,10,15,12,5
1684862852018,1684864516969,33146,0,22,12,12,15,5,5
1586022344611,1671404014828,8146250,137173.905,2000,310,2700,15,270,300
1675023656925,1675550876053,205998,0,30,10,30,15,10,5
1655858961470,1655931299981,167129,0.0,31,29,13,15,21,5
1681071035242,1681073768972,52680,0.0,26,11,11,16,5,5
1653560147680,1659861645771,18727,0,10,10,10,15,10,5
1685469369725,1687051614286,3915772,1432.6442429758560166,561,275,230,15,260,100
1671061485137,1681588972362,599064,0.0,2235,1710,1810,1215,2200,1205
1686873405029,1686874268739,16729,0,15,10,10,15,5,5
1686996499826,1687770903727,278246,0.0,49,20,20,15,11,5
1684692301933,1684806219076,96314,0.0,15,10,10,15,5,5
1658114902636,1658116863924,38715,0,14,10,10,15,10,5
1682200200473,1682272628676,221976,0.0,31,15,15,15,30,14
1685506143331,1686884918920,3905128,2261.32,540,180,220,10,270,70
1639845313476,1657566078404,1022912,0.0,144,51,53,16,85,30
1679254153294,1679512644008,123313,0.0,15,5,20,10,20,15
1649861150616,1650888341155,13305,0.0,17,10,13,15,5,5
1664980288774,1664990916971,171448,0.0,33,16,22,15,10,5
1667007654061,1667443944747,200178,0.0,28,10,10,15,60,5
1596272137972,1689104688541,8418637,67.0,3500,4000,3500,15,745,1000
1663205107624,1663205687388,11475,0,15,10,10,15,5,5
1672884745809,1673401208529,6843525,18448.20,130,90,98,49,180,28
1682848025712,1682865679817,243875,0.0,29,27,10,15,11,5
1672535501589,1687987963561,7276713,828406.19,15500,13200,14100,7,1000,4000
1674209792587,1674850923117,231400,0.0,20,12,21,10,15,15
1619147058355,1653746039581,19989321,15527.38,2150,2150,2070,15,930,1000
1670735380205,1671485173758,2113059,748.99,86,50,45,21,80,27
1630021607786,1666461643572,305505,684.5,1601,1600,1760,400,555,635
1662614728455,1662616506724,35231,0.0,15,10,10,15,5,5
1650510407156,1685218896414,19843263,7286.48,1200,2620,2530,2515,1000,4570
1666618435834,1683902976699,1932537,4757.9659882452029989,78,28,64,22,105,76
1683351868724,1683352529696,37855,0,10,10,10,15,10,5
1636826611315,1668716767890,373926,0.0,10,10,10,15,10,5
1678514192077,1678516443775,44388,0.0,13,10,10,10,10,10
1687922318858,1688377469086,355571,3836.0,64,30,33,10,20,10
1668284720646,1668284961245,4691,0,10,10,10,15,10,5
1660307209964,1660309316237,32682,0,10,10,10,15,10,5
1671342506903,1671342885676,7020,0,15,10,10,15,5,5
1681718087544,1681884021856,691774,0.0,13,8,15,10,107,15
1675456543216,1675460955493,115597,0.0,25,17,10,15,6,5
1622997673947,1671680219655,1808696,0.0,52,32,41,47,46,20
1659918135291,1660005811217,124493,0.0,20,11,13,15,11,6
1676420737858,1676421106083,7166,0,15,10,10,15,5,5
1638119999943,1675463392865,23769486,145647.74,928,474,467,300,413,293
1604918869720,1666546990429,6164477,0,2744,358,1802,106,455,341
1682286320249,1683126404110,1059829,290.0,209,56,83,34,125,19
1677993086496,1677995771410,30001,0,15,10,10,15,5,5
1652633155217,1652633847480,13297,0,15,10,10,15,5,5
1676433517588,1676434724020,23802,0,10,10,10,15,10,5
1684057771564,1684070439075,53366,0,15,10,10,15,5,5
1566640627650,1684083356625,99484,0,10482,12979,18615,15,3301,5224
1649624563920,1666799236468,680544,0.0,35,15,13,20,35,10
1656533295436,1656538347321,47493,0,12,10,10,14,10,10
1672475826325,1672605909616,331964,0.0,17,10,10,15,5,5
1643330937392,1686002630084,1081693,0.0,35,16,30,15,35,24
1659126965931,1685833196627,350864,0.0,100,30,50,14,80,30
1656484354341,1656486195324,36430,0.0,16,11,10,15,5,5
1585290773439,1683707222124,68829673,1802808.09294689633792,94000,42618,100000,100,16745,29000
1680147099481,1680149202820,36375,0.0,21,10,10,15,5,5
1684635212525,1688317771992,14711,0,10,15,8,7,10,10
1648953020792,1688760528928,1127745,1891.590,15,14,29,15,58,11
1679226145723,1679226232952,1128290,0,15,10,10,15,5,5
1674314064243,1677880510200,40586658,331237.715,12500,14000,18700,65,615,2500
1618740787670,1675364972237,7997302,52823.67,2000,2100,2070,15,360,900
1683655677346,1683656988705,25833,0,11,10,10,15,10,5
1656472387676,1656472616060,4127,0,10,10,10,15,10,5
1679251006904,1679439434911,1018186,262.0,140,155,290,10,283,60
1657722140549,1657925194068,713026,16084.80,62,38,37,24,90,17
1671955434231,1686650372748,671241,0.0,43,122,40,15,95,31
1680521950374,1680524460027,49929,0,15,10,10,15,10,5
1662038888197,1662204274161,364377,0.0,30,22,29,15,35,6
1670797935358,1670802741195,95278,0.0,31,18,18,15,5,5
1657224025786,1657226432570,44304,0.0,16,10,10,15,5,5
1652674253295,1653167707587,300284,0.0,20,15,31,20,20,10
1680565071387,1680565493057,7947,0.0,15,10,10,15,5,5
1661912721347,1683778017401,8054441,261.0204814666900272,1052,44,1043,15,254,44
1665874701541,1666141553099,668522,0.0,60,50,35,24,65,13
1630732960120,1657247772607,867313,5113.99,38,18,25,19,20,13
1683233415063,1683235066767,32700,0,15,10,16,15,10,5
1685251912629,1685252962486,11179,0,15,10,10,15,5,5
1687008788379,1687009158823,7195,0,15,10,10,15,5,5
1672297740375,1672298079202,6690,0,15,10,10,15,5,5
1685984336340,1689169853751,25112095,1001826.909,1850,1850,3700,10,385,1100
1667927426905,1668547080223,242297,1000.0,27,20,30,15,55,5
1674291184810,1674292937589,34417,0.0,15,10,10,15,5,8
1682713450882,1682801626671,155816,44.5,40,10,25,15,10,5
1681063868590,1681067100048,60813,0.0,16,15,16,15,11,5
1647516661997,1661091465165,29526,0.0,15,10,10,15,5,5
1683388135796,1686444393355,3507842,0.0,510,630,640,10,500,300
1672783582968,1672784964313,26929,0.0,31,10,10,15,10,7
1648869668645,1653943596091,1285363,638.47,95,36,61,18,36,13
1687810352485,1687812381194,37562,0,15,10,10,15,5,5
1674020438508,1674108781499,331671,0,10,10,10,15,10,5
1677384175545,1677384731781,10848,0,15,10,10,15,5,5
1599346578904,1660136056796,98670,0,20,12,15,15,13,5
1587058557142,1654367730548,573645,0.0,55,43,60,20,50,20
1667341092294,1667343799332,31796,0,15,10,10,15,5,5
1663853156822,1663858396635,16852,0,15,10,10,15,5,5
1663902493522,1663904389779,26552,0,10,10,10,10,10,10
1676679110683,1676679190118,1544,0,10,5,15,10,5,15
1637626514053,1654654987970,6924837,173.550,1000,875,872,100,250,750
1665328831046,1665419234746,4175,0,15,10,10,15,5,5
1667664353621,1674421019696,47522,0.0,10,5,15,10,5,15
1662260722398,1688442373925,11410090,17116.215,3300,2500,3000,7,340,500
1649385915232,1649386607294,13068,0,15,10,10,15,5,5
1660878018832,1661130035796,221333,0.0,19,5,20,20,10,15
1656387488971,1657830774092,91459,0.0,10,10,15,10,10,15
1658329139240,1658330332221,20391,0.0,15,10,10,15,9,5
1674919425687,1674926806592,143890,0.0,90,10,41,15,10,15
1681394526777,1681395186259,13079,0,15,10,10,15,5,5
1637199476679,1681525252187,17905102,116.00,18700,21000,20000,15,3835,11200
1680779184619,1680779683912,9244,0,15,10,10,15,5,5
1652741613854,1678643281665,5446211,0.30,572,317,586,15,485,414
